,Date,RecordedValue,SiteID
178,2020-04-03,15.87880948,41I 03500
179,2020-04-04,16.47773333,41I 03500
180,2020-04-05,15.76948678,41I 03500
181,2020-04-06,16.61865917,41I 03500
182,2020-04-07,19.86901537,41I 03500
183,2020-04-08,21.03867297,41I 03500
184,2020-04-09,22.13059749,41I 03500
185,2020-04-10,25.46610864,41I 03500
186,2020-04-11,33.06874616,41I 03500
187,2020-04-12,29.96125515,41I 03500
188,2020-04-13,25.96549122,41I 03500
189,2020-04-14,25.44159517,41I 03500
190,2020-04-15,26.89798126,41I 03500
191,2020-04-16,22.95962516,41I 03500
192,2020-04-17,21.93110229,41I 03500
193,2020-04-18,22.94829552,41I 03500
194,2020-04-19,22.58728481,41I 03500
195,2020-04-20,24.74189069,41I 03500
196,2020-04-21,29.63844751,41I 03500
197,2020-04-22,40.60065524,41I 03500
198,2020-04-23,46.99522878,41I 03500
199,2020-04-24,50.10569989,41I 03500
200,2020-04-25,48.93337641,41I 03500
201,2020-04-26,46.77632639,41I 03500
202,2020-04-27,42.69626447,41I 03500
203,2020-04-28,35.64141727,41I 03500
204,2020-04-29,40.65746492,41I 03500
205,2020-04-30,55.35079781,41I 03500
206,2020-05-01,100.69950974,41I 03500
207,2020-05-02,91.55768918,41I 03500
208,2020-05-03,79.09863059,41I 03500
209,2020-05-04,73.34775806,41I 03500
210,2020-05-05,65.65200321,41I 03500
211,2020-05-06,62.09465947,41I 03500
212,2020-05-07,67.15224315,41I 03500
213,2020-05-08,55.55884634,41I 03500
214,2020-05-09,43.70703113,41I 03500
215,2020-05-10,39.9261674,41I 03500
216,2020-05-11,38.82629001,41I 03500
217,2020-05-12,41.46173749,41I 03500
218,2020-05-13,41.48247096,41I 03500
219,2020-05-14,39.85452561,41I 03500
220,2020-05-15,39.68836143,41I 03500
221,2020-05-16,42.86470497,41I 03500
222,2020-05-17,43.34058924,41I 03500
223,2020-05-18,48.20691289,41I 03500
224,2020-05-19,76.53846731,41I 03500
225,2020-05-20,109.47546754,41I 03500
226,2020-05-21,127.22552219,41I 03500
227,2020-05-22,116.2870429,41I 03500
228,2020-05-23,105.84486346,41I 03500
229,2020-05-24,94.09034226,41I 03500
230,2020-05-25,81.39372838,41I 03500
231,2020-05-26,77.79703856,41I 03500
232,2020-05-27,98.35800047,41I 03500
233,2020-05-28,105.08187897,41I 03500
234,2020-05-29,115.16855781,41I 03500
235,2020-05-30,131.59157523,41I 03500
236,2020-05-31,158.56295145,41I 03500
237,2020-06-01,165.85301168,41I 03500
238,2020-06-02,155.85428253,41I 03500
239,2020-06-03,144.18408157,41I 03500
240,2020-06-04,118.03579309,41I 03500
241,2020-06-05,107.3732572,41I 03500
242,2020-06-06,103.05478301,41I 03500
243,2020-06-07,127.41865228,41I 03500
244,2020-06-08,105.89327671,41I 03500
245,2020-06-09,92.65778547,41I 03500
246,2020-06-10,72.67927769,41I 03500
247,2020-06-11,60.66516641,41I 03500
248,2020-06-12,52.17242967,41I 03500
249,2020-06-13,51.5280211,41I 03500
250,2020-06-14,61.35064607,41I 03500
251,2020-06-15,63.71266702,41I 03500
252,2020-06-16,57.030601,41I 03500
253,2020-06-17,65.81816954,41I 03500
254,2020-06-18,92.18740349,41I 03500
255,2020-06-19,82.84950734,41I 03500
256,2020-06-20,75.52685164,41I 03500
257,2020-06-21,77.10511492,41I 03500
258,2020-06-22,71.68186342,41I 03500
259,2020-06-23,57.77431305,41I 03500
260,2020-06-24,53.96776188,41I 03500
261,2020-06-25,53.76713562,41I 03500
262,2020-06-26,48.73213391,41I 03500
263,2020-06-27,45.4663532,41I 03500
264,2020-06-28,51.00198841,41I 03500
265,2020-06-29,73.90938579,41I 03500
266,2020-06-30,73.18081895,41I 03500
267,2020-07-01,67.17487593,41I 03500
268,2020-07-02,64.4744092,41I 03500
269,2020-07-03,60.49207326,41I 03500
270,2020-07-04,58.3611647,41I 03500
271,2020-07-05,57.61285011,41I 03500
272,2020-07-06,54.73061284,41I 03500
273,2020-07-07,52.35274872,41I 03500
274,2020-07-08,49.61186143,41I 03500
275,2020-07-09,47.82111563,41I 03500
276,2020-07-10,45.32811963,41I 03500
277,2020-07-11,43.06089289,41I 03500
278,2020-07-12,38.40829201,41I 03500
279,2020-07-13,36.75234604,41I 03500
280,2020-07-14,32.9501646,41I 03500
281,2020-07-15,30.99149273,41I 03500
282,2020-07-16,29.66938838,41I 03500
283,2020-07-17,27.5608456,41I 03500
284,2020-07-18,27.40003339,41I 03500
285,2020-07-19,26.15875234,41I 03500
286,2020-07-20,23.62888395,41I 03500
287,2020-07-21,20.02063262,41I 03500
288,2020-07-22,15.65819893,41I 03500
289,2020-07-23,16.44147616,41I 03500
290,2020-07-24,19.71872399,41I 03500
291,2020-07-25,15.018156,41I 03500
292,2020-07-26,12.90786007,41I 03500
293,2020-07-27,11.24930898,41I 03500
294,2020-07-28,11.64393527,41I 03500
295,2020-07-29,13.05418791,41I 03500
296,2020-07-30,11.78732164,41I 03500
297,2020-07-31,11.28052778,41I 03500
298,2020-08-01,10.60157528,41I 03500
299,2020-08-02,8.96852715,41I 03500
300,2020-08-03,10.26059832,41I 03500
301,2020-08-04,10.33950013,41I 03500
302,2020-08-05,8.28219018,41I 03500
303,2020-08-06,7.60599574,41I 03500
304,2020-08-07,7.61720949,41I 03500
305,2020-08-08,7.32565969,41I 03500
306,2020-08-09,8.55578421,41I 03500
307,2020-08-10,8.25883875,41I 03500
308,2020-08-11,8.1140999,41I 03500
309,2020-08-12,7.72634204,41I 03500
310,2020-08-13,7.496254,41I 03500
311,2020-08-14,7.03323164,41I 03500
312,2020-08-15,6.140455,41I 03500
313,2020-08-16,5.48428464,41I 03500
314,2020-08-17,5.13315113,41I 03500
315,2020-08-18,6.23561697,41I 03500
316,2020-08-19,7.53626245,41I 03500
317,2020-08-20,8.14641658,41I 03500
318,2020-08-21,8.26987324,41I 03500
319,2020-08-22,7.70646926,41I 03500
320,2020-08-23,7.38110517,41I 03500
321,2020-08-24,7.09075319,41I 03500
322,2020-08-25,8.59652067,41I 03500
323,2020-08-26,10.77318755,41I 03500
324,2020-08-27,11.15110436,41I 03500
325,2020-08-28,12.49296299,41I 03500
326,2020-08-29,11.68724968,41I 03500
327,2020-08-30,10.82264137,41I 03500
328,2020-08-31,10.07210932,41I 03500
329,2020-09-01,9.11427203,41I 03500
330,2020-09-02,8.23849102,41I 03500
331,2020-09-03,7.52425121,41I 03500
332,2020-09-04,6.86338259,41I 03500
333,2020-09-05,7.07486252,41I 03500
334,2020-09-06,7.10991053,41I 03500
335,2020-09-07,7.91043006,41I 03500
336,2020-09-08,12.5888155,41I 03500
337,2020-09-09,12.29294734,41I 03500
338,2020-09-10,10.1619848,41I 03500
339,2020-09-11,10.33327911,41I 03500
340,2020-09-12,9.86829158,41I 03500
341,2020-09-13,9.64782981,41I 03500
342,2020-09-14,9.34043452,41I 03500
343,2020-09-15,7.48644444,41I 03500
344,2020-09-16,8.31982532,41I 03500
345,2020-09-17,8.47258011,41I 03500
346,2020-09-18,8.28511702,41I 03500
347,2020-09-19,8.38199636,41I 03500
348,2020-09-20,9.00048349,41I 03500
349,2020-09-21,8.75843889,41I 03500
350,2020-09-22,6.37312694,41I 03500
351,2020-09-23,7.1978549,41I 03500
352,2020-09-24,7.2299408,41I 03500
353,2020-09-25,8.39610711,41I 03500
354,2020-09-26,9.68661583,41I 03500
355,2020-09-27,9.51487728,41I 03500
356,2020-09-28,9.93003156,41I 03500
357,2020-09-29,11.19429324,41I 03500
358,2020-09-30,11.41439071,41I 03500
359,2020-10-01,10.61386701,41I 03500
360,2020-10-02,10.40942168,41I 03500
361,2020-10-03,10.62410623,41I 03500
362,2020-10-04,11.40279997,41I 03500
363,2020-10-05,11.06931344,41I 03500
364,2020-10-06,8.87336726,41I 03500
365,2020-10-07,9.27081198,41I 03500
366,2020-10-08,9.36539781,41I 03500
367,2020-10-09,9.43018574,41I 03500
368,2020-10-10,9.65893301,41I 03500
369,2020-10-11,11.53156452,41I 03500
370,2020-10-12,12.31651479,41I 03500
371,2020-10-13,12.85095705,41I 03500
372,2020-10-14,13.58287444,41I 03500
373,2020-10-15,14.00559784,41I 03500
374,2020-10-16,14.33006342,41I 03500
375,2020-10-17,14.8079892,41I 03500
376,2020-10-18,15.65868875,41I 03500
377,2020-10-19,15.89623086,41I 03500
378,2020-10-20,18.77658385,41I 03500
379,2020-10-21,17.75628577,41I 03500
380,2020-10-22,16.96148324,41I 03500
1218,2021-01-06,,41I 03500
381,2021-03-23,16.64456236,41I 03500
382,2021-03-24,15.79775918,41I 03500
383,2021-03-25,15.85380898,41I 03500
384,2021-03-26,15.36764665,41I 03500
385,2021-03-27,14.98912327,41I 03500
386,2021-03-28,14.94664418,41I 03500
387,2021-03-29,16.72829978,41I 03500
388,2021-03-30,17.39479589,41I 03500
389,2021-03-31,17.35333043,41I 03500
390,2021-04-01,17.1484439,41I 03500
391,2021-04-02,18.46581249,41I 03500
392,2021-04-03,22.86629341,41I 03500
393,2021-04-04,29.28962171,41I 03500
394,2021-04-05,35.31100254,41I 03500
395,2021-04-06,33.89342623,41I 03500
396,2021-04-07,31.74966797,41I 03500
397,2021-04-08,33.75173028,41I 03500
398,2021-04-09,32.52430794,41I 03500
399,2021-04-10,30.53084223,41I 03500
400,2021-04-11,29.56199642,41I 03500
401,2021-04-12,27.69957143,41I 03500
402,2021-04-13,26.7387675,41I 03500
403,2021-04-14,25.89262167,41I 03500
404,2021-04-15,25.52982196,41I 03500
405,2021-04-16,23.96285245,41I 03500
406,2021-04-17,21.89321297,41I 03500
407,2021-04-18,22.60539496,41I 03500
408,2021-04-19,24.79178387,41I 03500
409,2021-04-20,24.73855209,41I 03500
410,2021-04-21,24.20407987,41I 03500
411,2021-04-22,24.32714412,41I 03500
412,2021-04-23,24.00859675,41I 03500
413,2021-04-24,22.99770459,41I 03500
414,2021-04-25,25.1699723,41I 03500
415,2021-04-26,27.81541153,41I 03500
416,2021-04-27,28.01386265,41I 03500
417,2021-04-28,29.31808075,41I 03500
418,2021-04-29,32.2159968,41I 03500
419,2021-04-30,40.97298387,41I 03500
420,2021-05-01,56.40477223,41I 03500
421,2021-05-02,68.72039882,41I 03500
422,2021-05-03,60.70230176,41I 03500
423,2021-05-04,51.19311831,41I 03500
424,2021-05-05,45.57759163,41I 03500
425,2021-05-06,41.89147094,41I 03500
426,2021-05-07,44.46418907,41I 03500
427,2021-05-08,65.51170183,41I 03500
428,2021-05-09,64.34728449,41I 03500
429,2021-05-10,54.02488133,41I 03500
430,2021-05-11,43.96069486,41I 03500
431,2021-05-12,36.20460547,41I 03500
432,2021-05-13,32.7763817,41I 03500
433,2021-05-14,32.3629259,41I 03500
434,2021-05-15,35.95522452,41I 03500
435,2021-05-16,37.1037208,41I 03500
436,2021-05-17,39.75558189,41I 03500
437,2021-05-18,44.74577949,41I 03500
438,2021-05-19,63.77302913,41I 03500
439,2021-05-20,75.94062445,41I 03500
440,2021-05-21,79.32925677,41I 03500
441,2021-05-22,73.73047502,41I 03500
442,2021-05-23,69.52684695,41I 03500
443,2021-05-24,70.32184042,41I 03500
444,2021-05-25,68.95025523,41I 03500
445,2021-05-26,79.98269526,41I 03500
446,2021-05-27,82.93634788,41I 03500
447,2021-05-28,71.38630823,41I 03500
448,2021-05-29,69.65374081,41I 03500
449,2021-05-30,60.11798172,41I 03500
450,2021-05-31,61.31096674,41I 03500
451,2021-06-01,64.19868575,41I 03500
452,2021-06-02,62.46284727,41I 03500
453,2021-06-03,72.54074386,41I 03500
454,2021-06-04,87.09346079,41I 03500
455,2021-06-05,100.27049191,41I 03500
456,2021-06-06,97.39104023,41I 03500
457,2021-06-07,83.37819224,41I 03500
458,2021-06-08,70.9564128,41I 03500
459,2021-06-09,62.870013,41I 03500
460,2021-06-10,57.07301434,41I 03500
461,2021-06-11,53.2306088,41I 03500
462,2021-06-12,46.03747147,41I 03500
463,2021-06-13,38.79154885,41I 03500
464,2021-06-14,34.13278798,41I 03500
465,2021-06-15,33.72656661,41I 03500
466,2021-06-16,32.37080482,41I 03500
467,2021-06-17,28.09381888,41I 03500
468,2021-06-18,26.55932888,41I 03500
469,2021-06-19,24.72729393,41I 03500
470,2021-06-20,24.71264217,41I 03500
471,2021-06-21,24.73387305,41I 03500
472,2021-06-22,19.94946678,41I 03500
473,2021-06-23,18.42770966,41I 03500
474,2021-06-24,17.3808135,41I 03500
475,2021-06-25,17.15125675,41I 03500
476,2021-06-26,16.0333263,41I 03500
477,2021-06-27,15.30783773,41I 03500
478,2021-06-28,14.01351267,41I 03500
479,2021-06-29,12.44111066,41I 03500
480,2021-06-30,14.16497319,41I 03500
481,2021-07-01,16.57222424,41I 03500
482,2021-07-02,16.61544023,41I 03500
483,2021-07-03,16.35477995,41I 03500
484,2021-07-04,15.8776386,41I 03500
485,2021-07-05,17.21768933,41I 03500
486,2021-07-06,16.41049639,41I 03500
487,2021-07-07,14.85466116,41I 03500
488,2021-07-08,13.77940846,41I 03500
489,2021-07-09,13.2032629,41I 03500
490,2021-07-10,13.36857552,41I 03500
491,2021-07-11,11.41832712,41I 03500
492,2021-07-12,11.12717393,41I 03500
493,2021-07-13,11.12029576,41I 03500
494,2021-07-14,9.23710839,41I 03500
495,2021-07-15,8.02898813,41I 03500
496,2021-07-16,8.63926008,41I 03500
497,2021-07-17,6.53345254,41I 03500
498,2021-07-18,6.56443106,41I 03500
499,2021-07-19,3.50762498,41I 03500
500,2021-07-20,3.86164488,41I 03500
501,2021-07-21,5.36899062,41I 03500
502,2021-07-22,8.11014143,41I 03500
503,2021-07-23,3.13536131,41I 03500
504,2021-07-24,2.34398389,41I 03500
505,2021-07-25,2.09183438,41I 03500
506,2021-07-26,1.52099656,41I 03500
507,2021-07-27,2.11784885,41I 03500
508,2021-07-28,2.86894458,41I 03500
509,2021-07-29,3.55143259,41I 03500
510,2021-07-30,4.81180295,41I 03500
511,2021-07-31,2.51764382,41I 03500
512,2021-08-01,0.74054055,41I 03500
513,2021-08-02,1.71873102,41I 03500
514,2021-08-03,3.83877495,41I 03500
515,2021-08-04,3.93511402,41I 03500
516,2021-08-05,3.3837397,41I 03500
517,2021-08-06,4.06309606,41I 03500
518,2021-08-07,5.55413761,41I 03500
519,2021-08-08,6.70228904,41I 03500
520,2021-08-09,11.47498454,41I 03500
521,2021-08-10,7.84263081,41I 03500
522,2021-08-11,5.02536288,41I 03500
523,2021-08-12,4.38404755,41I 03500
524,2021-08-13,3.00858179,41I 03500
525,2021-08-14,3.07117186,41I 03500
526,2021-08-15,3.32564039,41I 03500
527,2021-08-16,2.68000678,41I 03500
528,2021-08-17,4.21603019,41I 03500
529,2021-08-18,7.37037416,41I 03500
530,2021-08-19,8.06628852,41I 03500
531,2021-08-20,9.28218188,41I 03500
532,2021-08-21,9.56578216,41I 03500
533,2021-08-22,14.4278674,41I 03500
534,2021-08-23,12.80551349,41I 03500
535,2021-08-24,10.20361899,41I 03500
536,2021-08-25,9.00379353,41I 03500
537,2021-08-26,9.24442866,41I 03500
538,2021-08-27,9.39488291,41I 03500
539,2021-08-28,9.50591245,41I 03500
540,2021-08-29,9.67625917,41I 03500
541,2021-08-30,8.72353939,41I 03500
542,2021-08-31,6.9715567,41I 03500
543,2021-09-01,5.61776111,41I 03500
544,2021-09-02,4.57793653,41I 03500
545,2021-09-03,4.5580435,41I 03500
546,2021-09-04,4.32389001,41I 03500
547,2021-09-05,5.18785462,41I 03500
548,2021-09-06,4.19289446,41I 03500
549,2021-09-07,3.65531236,41I 03500
550,2021-09-08,5.46023758,41I 03500
551,2021-09-09,4.99538588,41I 03500
552,2021-09-10,5.45002058,41I 03500
553,2021-09-11,6.67128768,41I 03500
554,2021-09-12,5.78442723,41I 03500
555,2021-09-13,5.08994863,41I 03500
556,2021-09-14,4.01022362,41I 03500
557,2021-09-15,4.10782406,41I 03500
558,2021-09-16,3.02338459,41I 03500
559,2021-09-17,3.57533805,41I 03500
560,2021-09-18,3.20452169,41I 03500
561,2021-09-19,3.36830711,41I 03500
562,2021-09-20,3.77972248,41I 03500
563,2021-09-21,6.01873665,41I 03500
564,2021-09-22,6.04078421,41I 03500
565,2021-09-23,5.47628446,41I 03500
566,2021-09-24,5.04824167,41I 03500
567,2021-09-25,4.97591977,41I 03500
568,2021-09-26,4.94137567,41I 03500
569,2021-09-27,4.12165736,41I 03500
570,2021-09-28,3.43764685,41I 03500
571,2021-09-29,5.93456393,41I 03500
572,2021-09-30,6.39573171,41I 03500
573,2021-10-01,4.82038325,41I 03500
574,2021-10-02,4.81201977,41I 03500
575,2021-10-03,5.12295156,41I 03500
576,2021-10-04,5.15080921,41I 03500
577,2021-10-05,7.24904975,41I 03500
578,2021-10-06,7.72639087,41I 03500
579,2021-10-07,8.01981088,41I 03500
580,2021-10-08,8.75088769,41I 03500
581,2021-10-09,8.93296544,41I 03500
582,2021-10-10,8.90591969,41I 03500
583,2021-10-11,9.10101944,41I 03500
584,2021-10-12,9.41387114,41I 03500
585,2021-10-13,9.3633134,41I 03500
586,2021-10-14,9.3665269,41I 03500
587,2021-10-15,9.45665278,41I 03500
588,2021-10-16,9.27981811,41I 03500
589,2021-10-17,9.19586531,41I 03500
590,2021-10-18,9.06301164,41I 03500
591,2021-10-19,9.08392012,41I 03500
592,2021-10-20,9.10673203,41I 03500
593,2021-10-21,9.0879337,41I 03500
594,2021-10-22,8.95773358,41I 03500
595,2021-10-23,8.76444749,41I 03500
596,2021-10-24,8.74255496,41I 03500
597,2021-10-25,9.64896893,41I 03500
598,2021-10-26,11.67565855,41I 03500
599,2021-10-27,11.07014999,41I 03500
600,2021-10-28,10.70463715,41I 03500
601,2021-10-29,10.40303868,41I 03500
602,2021-10-30,10.18037937,41I 03500
603,2021-10-31,10.24231177,41I 03500
604,2021-11-01,10.0599069,41I 03500
605,2021-11-02,9.7898444,41I 03500
606,2021-11-03,9.99737467,41I 03500
607,2021-11-04,10.11891271,41I 03500
608,2021-11-05,11.66964726,41I 03500
609,2021-11-06,11.39379934,41I 03500
610,2021-11-07,10.93868156,41I 03500
611,2021-11-08,11.05627507,41I 03500
612,2021-11-09,10.41849342,41I 03500
613,2021-11-10,10.77569513,41I 03500
614,2021-11-11,11.04642274,41I 03500
615,2021-11-12,10.97459051,41I 03500
616,2021-11-13,11.13930338,41I 03500
617,2021-11-14,11.35315101,41I 03500
618,2021-11-15,11.27429437,41I 03500
619,2021-11-16,11.16283564,41I 03500
620,2021-11-17,11.26393497,41I 03500
621,2021-11-18,14.22059905,41I 03500
622,2021-11-19,10.63040985,41I 03500
623,2021-11-20,11.25367724,41I 03500
624,2021-11-21,11.20839473,41I 03500
625,2021-11-22,11.20860986,41I 03500
626,2021-11-23,11.26579734,41I 03500
627,2021-11-24,11.2599084,41I 03500
628,2021-11-25,11.11247701,41I 03500
629,2021-11-26,11.41289465,41I 03500
630,2021-11-27,11.52762721,41I 03500
631,2021-11-28,11.50799748,41I 03500
632,2021-11-29,11.6001558,41I 03500
633,2021-11-30,11.89932782,41I 03500
634,2021-12-01,11.86527319,41I 03500
635,2021-12-02,11.59861168,41I 03500
