,Date,RecordedValue,SiteID
32,2018-12-03,22.62590656,41O 04850
33,2018-12-04,27.53122643,41O 04850
746,2019-02-01,,41O 04850
34,2019-04-01,21.54864598,41O 04850
35,2019-04-02,20.59193602,41O 04850
36,2019-04-03,20.26827811,41O 04850
37,2019-04-04,20.49522556,41O 04850
44,2019-04-05,21.05826654,41O 04850
45,2019-04-06,21.59937069,41O 04850
46,2019-04-07,21.23760167,41O 04850
47,2019-04-08,20.63078387,41O 04850
48,2019-04-09,26.17960285,41O 04850
49,2019-04-10,40.83749942,41O 04850
50,2019-04-11,32.81160645,41O 04850
51,2019-04-12,30.49429072,41O 04850
52,2019-04-13,27.556001,41O 04850
53,2019-04-14,27.36489299,41O 04850
54,2019-04-15,26.4337415,41O 04850
55,2019-04-16,24.97627428,41O 04850
56,2019-04-17,23.86297599,41O 04850
57,2019-04-18,23.43582736,41O 04850
58,2019-04-19,24.63208772,41O 04850
59,2019-04-20,29.46036917,41O 04850
60,2019-04-21,42.14900684,41O 04850
61,2019-04-22,39.70038822,41O 04850
62,2019-04-23,36.2840032,41O 04850
63,2019-04-24,39.82352453,41O 04850
64,2019-04-25,41.72047172,41O 04850
65,2019-04-26,41.04010249,41O 04850
66,2019-04-27,39.42685626,41O 04850
67,2019-04-28,36.1504838,41O 04850
68,2019-04-29,33.15254458,41O 04850
69,2019-04-30,30.945829,41O 04850
70,2019-05-01,29.74048194,41O 04850
71,2019-05-02,28.5070289,41O 04850
72,2019-05-03,27.35580531,41O 04850
73,2019-05-04,26.56898675,41O 04850
741,2019-05-05,,41O 04850
74,2019-05-06,28.15102339,41O 04850
75,2019-05-07,27.81846602,41O 04850
76,2019-05-08,29.00628573,41O 04850
77,2019-05-09,31.31812775,41O 04850
78,2019-05-10,26.54011963,41O 04850
79,2019-05-11,26.99606647,41O 04850
80,2019-05-12,28.48672082,41O 04850
81,2019-05-13,39.42792552,41O 04850
82,2019-05-14,54.34364978,41O 04850
83,2019-05-15,55.87596557,41O 04850
84,2019-05-16,72.95058707,41O 04850
85,2019-05-17,116.06815065,41O 04850
86,2019-05-18,111.36932369,41O 04850
87,2019-05-19,102.19591799,41O 04850
88,2019-05-20,90.7967939,41O 04850
89,2019-05-21,83.94628137,41O 04850
90,2019-05-22,106.82795564,41O 04850
91,2019-05-23,101.63796819,41O 04850
92,2019-05-24,101.49674272,41O 04850
93,2019-05-25,111.2031552,41O 04850
740,2019-05-27,,41O 04850
94,2019-05-29,721.4956601,41O 04850
95,2019-05-30,542.79928959,41O 04850
96,2019-05-31,446.59220086,41O 04850
97,2019-06-01,384.03276049,41O 04850
98,2019-06-02,356.49381585,41O 04850
99,2019-06-03,370.44822325,41O 04850
100,2019-06-04,349.66231609,41O 04850
101,2019-06-05,282.05588327,41O 04850
102,2019-06-06,226.36063606,41O 04850
103,2019-06-07,199.31537964,41O 04850
104,2019-06-08,170.81561017,41O 04850
105,2019-06-09,146.52610277,41O 04850
106,2019-06-10,128.39525795,41O 04850
107,2019-06-11,119.14576324,41O 04850
108,2019-06-12,113.96287108,41O 04850
109,2019-06-13,112.37132168,41O 04850
110,2019-06-14,108.31937917,41O 04850
111,2019-06-15,103.71663479,41O 04850
112,2019-06-16,101.3183973,41O 04850
113,2019-06-17,88.06968266,41O 04850
114,2019-06-18,78.05397596,41O 04850
115,2019-06-19,72.48478383,41O 04850
116,2019-06-20,69.44992518,41O 04850
117,2019-06-21,66.22544621,41O 04850
118,2019-06-22,64.37374135,41O 04850
119,2019-06-23,61.07110228,41O 04850
120,2019-06-24,58.08863661,41O 04850
121,2019-06-25,55.11239328,41O 04850
122,2019-06-26,52.96263429,41O 04850
123,2019-06-27,54.10391423,41O 04850
124,2019-06-28,54.46736862,41O 04850
125,2019-06-29,49.99460585,41O 04850
126,2019-06-30,47.63214923,41O 04850
127,2019-07-01,46.32304696,41O 04850
128,2019-07-02,46.0344845,41O 04850
129,2019-07-03,52.00009714,41O 04850
130,2019-07-04,48.69333075,41O 04850
131,2019-07-05,46.59576951,41O 04850
132,2019-07-06,47.85164449,41O 04850
133,2019-07-07,51.22829728,41O 04850
134,2019-07-08,49.28444596,41O 04850
135,2019-07-09,59.73849655,41O 04850
136,2019-07-10,50.48708256,41O 04850
137,2019-07-11,45.976235,41O 04850
138,2019-07-12,44.27875354,41O 04850
139,2019-07-13,46.88480716,41O 04850
140,2019-07-14,47.05942874,41O 04850
141,2019-07-15,45.36008336,41O 04850
142,2019-07-16,43.99490579,41O 04850
143,2019-07-17,42.82292462,41O 04850
144,2019-07-18,41.75890652,41O 04850
145,2019-07-19,41.04699878,41O 04850
146,2019-07-20,40.0847634,41O 04850
147,2019-07-21,39.51626431,41O 04850
148,2019-07-22,38.78646276,41O 04850
149,2019-07-23,38.12668097,41O 04850
150,2019-07-24,36.82627171,41O 04850
151,2019-07-25,35.51639916,41O 04850
152,2019-07-26,35.25863081,41O 04850
153,2019-07-27,34.20756799,41O 04850
154,2019-07-28,33.38365721,41O 04850
155,2019-07-29,33.51331974,41O 04850
156,2019-07-30,32.69425386,41O 04850
157,2019-07-31,31.76637884,41O 04850
158,2019-08-01,30.14371692,41O 04850
159,2019-08-02,29.9589983,41O 04850
160,2019-08-03,29.16824815,41O 04850
161,2019-08-04,28.92538611,41O 04850
162,2019-08-05,28.46153842,41O 04850
163,2019-08-06,27.77220278,41O 04850
164,2019-08-07,27.50470177,41O 04850
165,2019-08-08,27.47716684,41O 04850
166,2019-08-09,27.23903808,41O 04850
167,2019-08-10,29.32916725,41O 04850
168,2019-08-11,30.39179753,41O 04850
169,2019-08-12,29.16063233,41O 04850
38,2019-08-13,27.89551973,41O 04850
170,2019-08-14,27.69312907,41O 04850
171,2019-08-15,27.65116101,41O 04850
172,2019-08-16,26.91333621,41O 04850
173,2019-08-17,31.37963499,41O 04850
40,2019-08-18,31.30616408,41O 04850
174,2019-08-19,28.11696937,41O 04850
175,2019-08-20,27.19560624,41O 04850
176,2019-08-21,27.47465038,41O 04850
177,2019-08-22,28.040951,41O 04850
178,2019-08-23,30.42337506,41O 04850
179,2019-08-24,28.72847147,41O 04850
180,2019-08-25,27.54790416,41O 04850
181,2019-08-26,27.14196556,41O 04850
182,2019-08-27,26.84307471,41O 04850
183,2019-08-28,26.10335228,41O 04850
184,2019-08-29,25.68980301,41O 04850
185,2019-08-30,26.22634981,41O 04850
186,2019-08-31,25.44637787,41O 04850
187,2019-09-01,24.99243886,41O 04850
41,2019-09-02,24.70884481,41O 04850
42,2019-09-03,24.158086,41O 04850
188,2019-09-04,23.62645047,41O 04850
189,2019-09-05,23.19623743,41O 04850
190,2019-09-06,23.84932498,41O 04850
191,2019-09-07,26.84730148,41O 04850
192,2019-09-08,26.59110663,41O 04850
193,2019-09-09,30.22800706,41O 04850
194,2019-09-10,29.41307346,41O 04850
195,2019-09-11,28.22997821,41O 04850
196,2019-09-12,27.2056367,41O 04850
197,2019-09-13,26.00662532,41O 04850
198,2019-09-14,25.57882124,41O 04850
738,2019-09-15,,41O 04850
199,2019-09-16,24.34648568,41O 04850
200,2019-09-17,24.5998999,41O 04850
201,2019-09-18,25.43278882,41O 04850
202,2019-09-19,28.60475548,41O 04850
203,2019-09-20,27.58542983,41O 04850
204,2019-09-21,26.83679183,41O 04850
205,2019-09-22,25.88669495,41O 04850
206,2019-09-23,25.0238886,41O 04850
207,2019-09-24,24.69254815,41O 04850
208,2019-09-25,24.61313293,41O 04850
209,2019-09-26,24.20922102,41O 04850
210,2019-09-27,25.46854217,41O 04850
737,2019-09-28,,41O 04850
39,2019-09-30,28.31690726,41O 04850
211,2019-10-01,28.78901578,41O 04850
212,2019-10-02,29.16114414,41O 04850
213,2019-10-03,29.35241522,41O 04850
214,2019-10-04,29.97936519,41O 04850
215,2019-10-05,30.49444217,41O 04850
216,2019-10-06,29.97607251,41O 04850
217,2019-10-07,29.31367076,41O 04850
218,2019-10-08,30.49911178,41O 04850
219,2019-10-09,32.30808581,41O 04850
220,2019-10-10,30.56694533,41O 04850
221,2019-10-11,29.65912748,41O 04850
222,2019-10-12,29.59288931,41O 04850
223,2019-10-13,30.53856652,41O 04850
224,2019-10-14,30.81048603,41O 04850
225,2019-10-15,30.39437678,41O 04850
226,2019-10-16,29.51696874,41O 04850
227,2019-10-17,29.15445487,41O 04850
228,2019-10-18,29.07994594,41O 04850
229,2019-10-19,29.13670389,41O 04850
230,2019-10-20,29.01847118,41O 04850
231,2019-10-21,28.51960292,41O 04850
232,2019-10-22,28.17623237,41O 04850
233,2019-10-23,29.40795036,41O 04850
234,2019-10-24,29.35756192,41O 04850
235,2019-10-25,30.47914011,41O 04850
236,2019-10-26,30.90336017,41O 04850
237,2019-10-27,30.30813793,41O 04850
238,2019-10-28,29.95904153,41O 04850
239,2019-10-29,29.39159032,41O 04850
240,2019-10-30,31.20607612,41O 04850
241,2019-10-31,31.96972521,41O 04850
242,2019-11-01,29.48258601,41O 04850
243,2019-11-02,29.06509588,41O 04850
244,2019-11-03,29.49700369,41O 04850
245,2019-11-04,29.48094125,41O 04850
739,2019-11-05,,41O 04850
246,2019-11-07,28.72156196,41O 04850
247,2019-11-08,28.23764506,41O 04850
248,2019-11-09,28.04491696,41O 04850
736,2019-11-10,,41O 04850
249,2019-11-11,28.14719147,41O 04850
250,2019-11-12,28.96308218,41O 04850
251,2019-11-13,28.61701496,41O 04850
252,2019-11-14,27.57580986,41O 04850
253,2019-11-15,27.37508427,41O 04850
254,2019-11-16,27.02974522,41O 04850
255,2019-11-17,27.10420931,41O 04850
256,2019-11-18,26.71777377,41O 04850
257,2019-11-19,26.98174326,41O 04850
258,2019-11-20,27.34286906,41O 04850
259,2019-11-21,26.6420403,41O 04850
260,2019-11-22,26.53926207,41O 04850
261,2019-11-23,26.44457008,41O 04850
262,2019-11-24,26.54516218,41O 04850
263,2019-11-25,26.07653491,41O 04850
264,2019-11-26,25.95313588,41O 04850
265,2019-11-27,26.01858755,41O 04850
266,2019-11-28,25.96591785,41O 04850
267,2019-11-29,25.91324814,41O 04850
268,2019-11-30,25.86057844,41O 04850
269,2019-12-01,25.80790874,41O 04850
270,2019-12-02,25.75523903,41O 04850
271,2019-12-03,25.70256933,41O 04850
272,2019-12-04,25.64989963,41O 04850
273,2019-12-05,25.59722993,41O 04850
274,2019-12-06,25.54456022,41O 04850
275,2019-12-07,25.49189052,41O 04850
276,2019-12-08,25.43922082,41O 04850
277,2019-12-09,25.38655112,41O 04850
278,2019-12-10,25.33388141,41O 04850
279,2019-12-11,25.28121171,41O 04850
280,2019-12-12,25.22854201,41O 04850
281,2019-12-13,25.17587231,41O 04850
282,2019-12-14,25.1232026,41O 04850
283,2019-12-15,25.0705329,41O 04850
284,2019-12-16,25.0178632,41O 04850
285,2019-12-17,24.9651935,41O 04850
286,2019-12-18,24.91252379,41O 04850
287,2019-12-19,24.85985409,41O 04850
288,2019-12-20,24.80718439,41O 04850
289,2019-12-21,24.75451468,41O 04850
290,2019-12-22,24.70184498,41O 04850
291,2019-12-23,24.64917528,41O 04850
292,2019-12-24,24.59650558,41O 04850
293,2019-12-25,24.54383587,41O 04850
294,2019-12-26,24.49116617,41O 04850
295,2019-12-27,24.43849647,41O 04850
296,2019-12-28,24.38582677,41O 04850
297,2019-12-29,24.33315706,41O 04850
298,2019-12-30,24.28048736,41O 04850
299,2019-12-31,24.22781766,41O 04850
300,2020-01-01,24.17514796,41O 04850
301,2020-01-02,24.12247825,41O 04850
302,2020-01-03,24.06980855,41O 04850
303,2020-01-04,24.01713885,41O 04850
304,2020-01-05,23.96446914,41O 04850
305,2020-01-06,23.91179944,41O 04850
306,2020-01-07,23.85912974,41O 04850
307,2020-01-08,23.80646004,41O 04850
308,2020-01-09,23.75379033,41O 04850
309,2020-01-10,23.70112063,41O 04850
310,2020-01-11,23.64845093,41O 04850
311,2020-01-12,23.59578123,41O 04850
312,2020-01-13,23.54311152,41O 04850
313,2020-01-14,23.49044182,41O 04850
314,2020-01-15,23.43777212,41O 04850
315,2020-01-16,23.38510242,41O 04850
316,2020-01-17,23.33243271,41O 04850
317,2020-01-18,23.27976301,41O 04850
318,2020-01-19,23.22709331,41O 04850
319,2020-01-20,23.17442361,41O 04850
320,2020-01-21,23.1217539,41O 04850
321,2020-01-22,23.0690842,41O 04850
322,2020-01-23,23.0164145,41O 04850
323,2020-01-24,22.96374479,41O 04850
324,2020-01-25,22.91107509,41O 04850
325,2020-01-26,22.85840539,41O 04850
326,2020-01-27,22.80573569,41O 04850
327,2020-01-28,22.75306598,41O 04850
328,2020-01-29,22.70039628,41O 04850
329,2020-01-30,22.64772658,41O 04850
330,2020-01-31,22.59505688,41O 04850
331,2020-02-01,22.54238717,41O 04850
332,2020-02-02,22.48971747,41O 04850
333,2020-02-03,22.43704777,41O 04850
334,2020-02-04,22.38437807,41O 04850
335,2020-02-05,22.33170836,41O 04850
336,2020-02-06,22.27903866,41O 04850
337,2020-02-07,22.22636896,41O 04850
345,2020-02-08,22.17369926,41O 04850
346,2020-02-09,22.12102955,41O 04850
347,2020-02-10,22.06835985,41O 04850
348,2020-02-11,22.01569015,41O 04850
349,2020-02-12,21.96302044,41O 04850
350,2020-02-13,21.91035074,41O 04850
351,2020-02-14,21.85768104,41O 04850
352,2020-02-15,21.80501134,41O 04850
353,2020-02-16,21.75234163,41O 04850
354,2020-02-17,21.69967193,41O 04850
355,2020-02-18,21.64700223,41O 04850
356,2020-02-19,21.59433253,41O 04850
357,2020-02-20,21.54166282,41O 04850
358,2020-02-21,21.48899312,41O 04850
359,2020-02-22,21.43632342,41O 04850
360,2020-02-23,21.38365372,41O 04850
361,2020-02-24,21.33098401,41O 04850
362,2020-02-25,21.27831431,41O 04850
363,2020-02-26,21.22564461,41O 04850
364,2020-02-27,21.17297491,41O 04850
365,2020-02-28,21.1203052,41O 04850
366,2020-02-29,21.0676355,41O 04850
367,2020-03-01,21.0149658,41O 04850
368,2020-03-02,20.96229609,41O 04850
369,2020-03-03,20.90962639,41O 04850
370,2020-03-04,20.85695669,41O 04850
371,2020-03-05,20.80428699,41O 04850
372,2020-03-06,20.75161728,41O 04850
373,2020-03-07,20.69894758,41O 04850
374,2020-03-08,20.64627788,41O 04850
375,2020-03-09,20.59360818,41O 04850
376,2020-03-10,20.54093847,41O 04850
377,2020-03-11,20.48826877,41O 04850
378,2020-03-12,20.43559907,41O 04850
379,2020-03-13,20.38292937,41O 04850
380,2020-03-14,20.33025966,41O 04850
381,2020-03-15,20.27758996,41O 04850
382,2020-03-16,20.22492026,41O 04850
383,2020-03-17,20.17225056,41O 04850
384,2020-03-18,20.11958085,41O 04850
385,2020-03-19,20.06691115,41O 04850
386,2020-03-20,20.01424145,41O 04850
387,2020-03-21,19.96157174,41O 04850
388,2020-03-22,19.90890204,41O 04850
389,2020-03-23,19.85623234,41O 04850
390,2020-03-24,19.80356264,41O 04850
391,2020-03-25,19.75089293,41O 04850
392,2020-03-26,19.69822323,41O 04850
393,2020-03-27,19.64555353,41O 04850
394,2020-03-28,19.59288383,41O 04850
395,2020-03-29,19.54021412,41O 04850
396,2020-03-30,19.48754442,41O 04850
397,2020-03-31,19.43487521,41O 04850
398,2020-04-01,19.40063195,41O 04850
399,2020-04-02,18.95605821,41O 04850
400,2020-04-03,18.83349104,41O 04850
401,2020-04-04,19.60613829,41O 04850
402,2020-04-05,19.27390299,41O 04850
403,2020-04-06,19.34550161,41O 04850
404,2020-04-07,19.83737428,41O 04850
405,2020-04-08,19.63804462,41O 04850
406,2020-04-09,19.69391432,41O 04850
407,2020-04-10,20.58951083,41O 04850
408,2020-04-11,24.3704573,41O 04850
409,2020-04-12,24.04247124,41O 04850
410,2020-04-13,23.70290395,41O 04850
411,2020-04-14,24.37708931,41O 04850
412,2020-04-15,25.9335203,41O 04850
413,2020-04-16,25.75167533,41O 04850
414,2020-04-17,25.82414253,41O 04850
415,2020-04-18,29.49336914,41O 04850
416,2020-04-19,33.57782673,41O 04850
417,2020-04-20,33.28909841,41O 04850
418,2020-04-21,32.88327471,41O 04850
419,2020-04-22,33.22301753,41O 04850
420,2020-04-23,34.47624812,41O 04850
421,2020-04-24,35.52033403,41O 04850
422,2020-04-25,35.97195944,41O 04850
423,2020-04-26,36.58175502,41O 04850
424,2020-04-27,37.71350886,41O 04850
425,2020-04-28,40.72753088,41O 04850
426,2020-04-29,39.99492527,41O 04850
427,2020-04-30,37.49177549,41O 04850
428,2020-05-01,51.5896362,41O 04850
429,2020-05-02,57.48067634,41O 04850
430,2020-05-03,59.89474314,41O 04850
431,2020-05-04,55.64294921,41O 04850
432,2020-05-05,50.34094991,41O 04850
433,2020-05-06,49.15988816,41O 04850
434,2020-05-07,49.75409427,41O 04850
435,2020-05-08,48.15124343,41O 04850
436,2020-05-09,46.79725225,41O 04850
437,2020-05-10,47.15515409,41O 04850
438,2020-05-11,46.60807429,41O 04850
439,2020-05-12,47.0842679,41O 04850
440,2020-05-13,46.56175377,41O 04850
441,2020-05-14,43.99663792,41O 04850
442,2020-05-15,42.82487471,41O 04850
443,2020-05-16,40.37292969,41O 04850
444,2020-05-17,40.14824422,41O 04850
445,2020-05-18,45.88202234,41O 04850
446,2020-05-19,58.70225247,41O 04850
447,2020-05-20,104.36066185,41O 04850
448,2020-05-21,179.43500883,41O 04850
449,2020-05-22,160.39443228,41O 04850
450,2020-05-23,134.51173474,41O 04850
451,2020-05-24,116.00717882,41O 04850
452,2020-05-25,110.78201354,41O 04850
453,2020-05-26,116.24084448,41O 04850
454,2020-05-27,137.7256853,41O 04850
455,2020-05-28,145.12397455,41O 04850
456,2020-05-29,153.26512564,41O 04850
457,2020-05-30,152.62992616,41O 04850
458,2020-05-31,190.46393738,41O 04850
459,2020-06-01,194.43590048,41O 04850
460,2020-06-02,148.82802223,41O 04850
461,2020-06-03,124.53371219,41O 04850
462,2020-06-04,115.38789211,41O 04850
463,2020-06-05,97.24152592,41O 04850
464,2020-06-06,94.71890014,41O 04850
465,2020-06-07,121.44589545,41O 04850
466,2020-06-08,143.0273947,41O 04850
467,2020-06-09,128.42517153,41O 04850
468,2020-06-10,112.97595604,41O 04850
469,2020-06-11,107.28549877,41O 04850
470,2020-06-12,103.98517546,41O 04850
471,2020-06-13,109.19941189,41O 04850
472,2020-06-14,107.58314907,41O 04850
473,2020-06-15,95.70113742,41O 04850
474,2020-06-16,73.71192036,41O 04850
475,2020-06-17,70.57229551,41O 04850
476,2020-06-18,71.88573366,41O 04850
477,2020-06-19,76.32404768,41O 04850
478,2020-06-20,79.27908342,41O 04850
479,2020-06-21,76.212272,41O 04850
480,2020-06-22,71.50924523,41O 04850
481,2020-06-23,62.57674938,41O 04850
482,2020-06-24,59.23656255,41O 04850
483,2020-06-25,57.02407457,41O 04850
484,2020-06-26,50.38463215,41O 04850
485,2020-06-27,47.18676499,41O 04850
486,2020-06-28,45.8824315,41O 04850
487,2020-06-29,59.36508025,41O 04850
488,2020-06-30,152.95380178,41O 04850
489,2020-07-01,140.54381964,41O 04850
490,2020-07-02,115.55712939,41O 04850
491,2020-07-03,100.7924489,41O 04850
492,2020-07-04,91.12725731,41O 04850
493,2020-07-05,83.31179682,41O 04850
494,2020-07-06,77.1962657,41O 04850
495,2020-07-07,72.76112301,41O 04850
496,2020-07-08,69.18759995,41O 04850
497,2020-07-09,65.27588062,41O 04850
498,2020-07-10,62.43312224,41O 04850
499,2020-07-11,59.67327956,41O 04850
500,2020-07-12,55.96333599,41O 04850
501,2020-07-13,53.31985004,41O 04850
502,2020-07-14,51.04325383,41O 04850
503,2020-07-15,48.80827325,41O 04850
504,2020-07-16,47.21756371,41O 04850
505,2020-07-17,45.58697272,41O 04850
506,2020-07-18,44.30664338,41O 04850
507,2020-07-19,42.54268094,41O 04850
508,2020-07-20,41.14533602,41O 04850
509,2020-07-21,41.1853361,41O 04850
510,2020-07-22,39.35235337,41O 04850
511,2020-07-23,37.91692351,41O 04850
512,2020-07-24,37.56910016,41O 04850
513,2020-07-25,34.70120586,41O 04850
514,2020-07-26,33.76031594,41O 04850
515,2020-07-27,32.96430567,41O 04850
516,2020-07-28,32.15092679,41O 04850
517,2020-07-29,31.34903595,41O 04850
518,2020-07-30,30.88293547,41O 04850
519,2020-07-31,31.05669812,41O 04850
520,2020-08-01,30.6234311,41O 04850
521,2020-08-02,29.97898296,41O 04850
522,2020-08-03,29.14157451,41O 04850
523,2020-08-04,28.20450765,41O 04850
524,2020-08-05,27.57384001,41O 04850
525,2020-08-06,27.20667815,41O 04850
526,2020-08-07,26.99870026,41O 04850
527,2020-08-08,27.00269733,41O 04850
528,2020-08-09,27.05223912,41O 04850
529,2020-08-10,26.60816421,41O 04850
530,2020-08-11,25.91269634,41O 04850
531,2020-08-12,25.703929,41O 04850
532,2020-08-13,25.56540683,41O 04850
533,2020-08-14,25.54829721,41O 04850
534,2020-08-15,24.62393813,41O 04850
535,2020-08-16,24.03598902,41O 04850
536,2020-08-17,23.39763327,41O 04850
537,2020-08-18,23.3835365,41O 04850
538,2020-08-19,24.08016318,41O 04850
539,2020-08-20,24.50848113,41O 04850
540,2020-08-21,26.08044183,41O 04850
541,2020-08-22,23.31130648,41O 04850
542,2020-08-23,22.64006728,41O 04850
543,2020-08-24,22.09300196,41O 04850
544,2020-08-25,21.74959795,41O 04850
545,2020-08-26,22.07011191,41O 04850
546,2020-08-27,21.24429543,41O 04850
547,2020-08-28,20.96630009,41O 04850
548,2020-08-29,20.45785034,41O 04850
549,2020-08-30,20.19056519,41O 04850
550,2020-08-31,20.86127027,41O 04850
551,2020-09-01,20.44562802,41O 04850
552,2020-09-02,19.16646561,41O 04850
553,2020-09-03,19.47909588,41O 04850
554,2020-09-04,19.07586906,41O 04850
555,2020-09-05,18.75965006,41O 04850
556,2020-09-06,18.34718663,41O 04850
557,2020-09-07,20.45241442,41O 04850
558,2020-09-08,22.06881239,41O 04850
559,2020-09-09,20.68578243,41O 04850
560,2020-09-10,19.91886139,41O 04850
561,2020-09-11,19.23027771,41O 04850
562,2020-09-12,18.08076219,41O 04850
563,2020-09-13,17.50298445,41O 04850
564,2020-09-14,18.11911234,41O 04850
565,2020-09-15,17.8167144,41O 04850
566,2020-09-16,17.58677537,41O 04850
567,2020-09-17,17.34018155,41O 04850
568,2020-09-18,16.66181696,41O 04850
569,2020-09-19,16.23166736,41O 04850
570,2020-09-20,16.28020156,41O 04850
571,2020-09-21,15.65618485,41O 04850
572,2020-09-22,15.38838513,41O 04850
573,2020-09-23,15.75869106,41O 04850
574,2020-09-24,15.51512092,41O 04850
575,2020-09-25,16.85207353,41O 04850
576,2020-09-26,19.04720729,41O 04850
577,2020-09-27,19.35177072,41O 04850
578,2020-09-28,18.61521657,41O 04850
579,2020-09-29,17.70113981,41O 04850
580,2020-09-30,17.47136812,41O 04850
581,2020-10-01,18.07732917,41O 04850
582,2020-10-02,17.94213945,41O 04850
583,2020-10-03,18.01827751,41O 04850
584,2020-10-04,18.11348985,41O 04850
585,2020-10-05,17.61667295,41O 04850
586,2020-10-06,17.87314504,41O 04850
587,2020-10-07,18.0879543,41O 04850
588,2020-10-08,18.38146236,41O 04850
589,2020-10-09,18.43218929,41O 04850
590,2020-10-10,18.52332158,41O 04850
591,2020-10-11,18.58759265,41O 04850
592,2020-10-12,19.65508618,41O 04850
593,2020-10-13,20.69841879,41O 04850
594,2020-10-14,22.90669792,41O 04850
595,2020-10-15,22.14574401,41O 04850
596,2020-10-16,21.25124054,41O 04850
597,2020-10-17,23.55648667,41O 04850
598,2020-10-18,24.43357537,41O 04850
599,2020-10-19,23.87618622,41O 04850
600,2020-10-20,25.33714463,41O 04850
601,2020-10-21,24.96697547,41O 04850
602,2020-10-22,23.71792865,41O 04850
603,2020-10-23,23.60078844,41O 04850
604,2020-10-24,47.47920091,41O 04850
605,2020-10-25,62.89633021,41O 04850
606,2020-10-26,52.66920169,41O 04850
607,2020-10-27,49.70639934,41O 04850
608,2020-10-28,42.63528659,41O 04850
609,2020-10-29,32.08217518,41O 04850
610,2020-10-30,28.2522076,41O 04850
611,2020-10-31,28.17156848,41O 04850
612,2020-11-01,27.38054771,41O 04850
613,2020-11-02,26.59870726,41O 04850
614,2020-11-03,26.37055707,41O 04850
615,2020-11-04,26.57684037,41O 04850
616,2020-11-05,26.60308101,41O 04850
617,2020-11-06,27.11169476,41O 04850
618,2020-11-07,28.9659813,41O 04850
619,2020-11-08,28.67737023,41O 04850
620,2020-11-09,40.94486517,41O 04850
621,2020-11-10,36.32227593,41O 04850
622,2020-11-11,32.90717694,41O 04850
623,2020-11-12,33.10549464,41O 04850
745,2020-11-15,,41O 04850
624,2020-11-18,26.5209744,41O 04850
625,2020-11-19,26.43408633,41O 04850
626,2020-11-20,25.59652961,41O 04850
341,2020-11-21,25.53277753,41O 04850
627,2020-11-22,25.46902545,41O 04850
628,2020-11-23,25.40527337,41O 04850
629,2020-11-24,25.3415213,41O 04850
630,2020-11-25,25.27776922,41O 04850
631,2020-11-26,25.21401714,41O 04850
632,2020-11-27,25.15026506,41O 04850
633,2020-11-28,25.08651298,41O 04850
634,2020-11-29,25.02276091,41O 04850
635,2020-11-30,24.95900883,41O 04850
636,2020-12-01,24.89525675,41O 04850
338,2020-12-02,24.83150467,41O 04850
637,2020-12-03,24.76775259,41O 04850
638,2020-12-04,24.70400052,41O 04850
639,2020-12-05,24.64024844,41O 04850
640,2020-12-06,24.57649636,41O 04850
641,2020-12-07,24.51274428,41O 04850
642,2020-12-08,24.4489922,41O 04850
643,2020-12-09,24.38524012,41O 04850
644,2020-12-10,24.32148805,41O 04850
645,2020-12-11,24.25773597,41O 04850
646,2020-12-12,24.19398389,41O 04850
647,2020-12-13,24.13023181,41O 04850
648,2020-12-14,24.06647973,41O 04850
649,2020-12-15,24.00272766,41O 04850
650,2020-12-16,23.93897558,41O 04850
651,2020-12-17,23.8752235,41O 04850
652,2020-12-18,23.81147142,41O 04850
653,2020-12-19,23.74771934,41O 04850
654,2020-12-20,23.68396727,41O 04850
655,2020-12-21,23.62021519,41O 04850
656,2020-12-22,23.55646311,41O 04850
657,2020-12-23,23.49271103,41O 04850
658,2020-12-24,23.42895895,41O 04850
659,2020-12-25,23.36520688,41O 04850
660,2020-12-26,23.3014548,41O 04850
661,2020-12-27,23.23770272,41O 04850
662,2020-12-28,23.17395064,41O 04850
663,2020-12-29,23.11019856,41O 04850
664,2020-12-30,23.04644649,41O 04850
665,2020-12-31,22.98269441,41O 04850
666,2021-01-01,22.91894233,41O 04850
